time,HLD_35-AIT-1035.PV,HLD_35-AIT-1034.PV,HLD_35-TIC-0004.,HLD_35-TIC-0014.,HLD_35-SI-1303.,HLD_35-SI-1203.,HLD_35-TI-0040.,HLD_35-TI-0020.,HLD_35-PI-0005.,HLD_35-FIT-1020.INUSE2,HLD_35-TIT-0015.,HLD_35-PI-0015.,HLD_30-TI-0023.,HLD_30-PIT-0009.,HLD_30-FIT-1002.,HLD_30-TI-0013.,HLD_30-PIT-1013.,HLD_30-PIC-1004.,HLD_30-TI-1002.,HLD_30-TIC-1003.,HLD_30-FIC-1000.,HLD_30-TIT-1027A.,HLD_30-PIT-1007B.,HLD_30-PDI-1016A.,HLD_30-PDI-1016B.,HLD_30-PDI-1017.,HLD_30-PDI-1009.,HLD_30-PDI-1015.,HLD_30-TI-1011.,HLD_30-TI-1010.,HLD_30-TI-1014.,HLD_30-TI-1009.,HLD_30-PDI-1007.,HLD_30-PDI-1021.,HLD_30-TI-1015.,HLD_30-TI-1016.,HLD_30-TI-1026.,HLD_30-TI-1017.,HLD_30-TIT-1023.,HLD_30-PI-1002A.
24.07.2021 08:00,2.28832984,1.630538225,13.49017334,22.36006355,11927.85547,18.63129807,22.28706741,13.97956657,-0.079937093,55.35308838,22.20248795,64.76824951,31.79376793,133.013382,3897.876709,39.84275436,4.009710312,204.2769013,100.8895416,199.9543762,180.8120575,79.16563416,2.797437906,0.493222624,-0.012293217,0.145138621,0.185527533,0.045440517,58.11114883,160.9174652,78.80550385,185.4094238,-0.220423758,-0.018916968,79.63411713,60.12311173,40.43011093,59.87014389,47.42997742,238.5312805
24.07.2021 09:00,2.15914464,1.568121076,13.43180084,22.4202652,12006.42969,18.93976402,22.33092308,13.88533974,-0.079988644,56.33538437,22.31138039,64.8520813,32.43996048,134.1967011,3898.4021,39.86899185,4.012507439,194.0821533,102.3463135,200.0604096,180.8866882,79.140625,2.740824461,0.501846373,-0.012297648,0.147387743,0.184714645,0.045431376,58.09029388,160.6477356,78.98318481,185.4274139,-0.222242922,-0.016586384,79.50974274,60.25777435,40.71033859,59.78517914,47.67717362,225.837265
24.07.2021 10:00,2.1875,1.267175674,13.37342835,22.42409134,11959.55762,18.13505745,22.30263329,13.79865265,-0.080040194,55.31975555,22.34898758,64.83476257,32.53772736,133.6003265,3902.620117,39.89522934,4.015305042,207.159256,102.100975,200.042923,181.0350342,78.94064331,2.781982422,0.513643324,-0.01230726,0.147062764,0.186135337,0.045323763,58.06943893,160.6852417,78.96118927,185.60672,-0.22194393,-0.017155057,79.44788361,60.22370148,41.14574432,59.70021057,49.97005844,139.0321808
24.07.2021 11:00,2.18021965,1.245392442,13.31505585,22.41982651,11916.0957,16.60902405,22.35303688,13.7687645,-0.080091745,60.1571579,22.3771286,64.47809601,32.35134125,131.314209,3896.544678,39.92146683,4.018102646,201.2717133,101.7034912,200.1041107,180.6959839,78.9375,2.795550346,0.506147623,-0.012304289,0.146616265,0.184884012,0.045363907,58.14121246,160.7283173,78.87390137,185.5796814,-0.222278267,-0.019454831,79.41716003,60.52127457,41.14054108,59.66648102,46.48777771,235.278717
24.07.2021 12:00,2.154656649,1.321754932,13.33068466,22.78300285,11938.5957,16.6015625,22.55784988,13.808568,-0.080143303,63.78668594,22.6749382,63.47257233,33.49921417,131.1600037,3899.002197,39.9154129,4.020899773,181.1879578,101.2819901,200.1652832,181.2029266,78.97296143,2.78005147,0.521088243,-0.01230281,0.147906139,0.184750065,0.045357708,58.34862137,160.6926575,78.81902313,185.5203247,-0.2201159,-0.015393978,79.42358398,60.66913223,41.13533783,59.71323013,47.90429306,157.6911926
24.07.2021 13:00,2.194337368,1.301571846,13.37347698,22.6546917,11983.47852,17.37033081,22.6379509,13.84837246,-0.080194853,57.38340378,22.59381867,64.84851074,33.83040619,134.1795654,3895.443848,40.09176254,4.023697376,210.3878632,101.6842499,200.2264557,180.9373474,78.99739075,2.735969782,0.515689969,-0.01230133,0.147102892,0.185783863,0.045225251,58.55603027,160.943924,79.00997162,185.4210968,-0.224061027,-0.016281581,79.53218842,60.85928726,42.00940704,59.82550049,51.38899994,171.3999329
24.07.2021 14:00,2.277212381,1.238775015,13.41626835,22.68618965,12023.34375,16.6015625,22.43203163,13.88817596,-0.073639616,71.62776184,22.59156799,64.27506256,34.00456238,133.7748413,3895.331055,40.34396744,4.02649498,207.4170227,102.9700394,200.2876434,181.0332184,79.140625,2.724445343,0.517503321,-0.012299851,0.146064028,0.184384361,0.045203473,58.76343918,160.7579804,79.36721039,185.3284454,-0.218798563,-0.016915377,79.64079285,61.26832581,42.46630478,60.13802719,48.30345154,193.9171753
24.07.2021 15:00,2.283062458,1.442457676,13.45905972,22.77005386,12062.82422,16.6015625,22.62580872,13.97929192,-0.049781706,64.45827484,22.68281364,65.50560761,34.51231384,134.4237061,3890.989258,40.59617233,4.029292107,203.4076386,103.1420288,200.3488159,181.4012146,79.26110077,2.720491648,0.514605045,-0.012298371,0.146419555,0.184457824,0.045241106,58.94840622,160.9716187,79.35460663,185.2358093,-0.221955389,-0.018415207,79.74939728,61.33396149,42.79268646,60.4946785,47.47585678,236.0352783
24.07.2021 16:00,2.232728958,1.932131648,13.50185108,23.4132061,21.84357262,17.26792336,42.5804863,14.21695614,-0.0259238,0,23.55106735,69.83273315,32.19138336,123.2085419,3911.593994,40.84837723,4.03208971,200.098999,103.6915894,200.4099884,180.2394257,79.41635132,2.729073763,0.510491908,-0.012296891,0.144565061,0.18588832,0.045311294,59.05344009,161.4946747,79.24825287,185.143158,-0.229227096,-0.015199268,79.86631012,62.00142288,43.14141464,60.8513298,50.3405838,194.6849365
24.07.2021 17:00,2.307560206,2.610477924,13.5446434,22.25940895,20.17502594,19.63238525,51.4842453,14.45462036,-0.002065893,0,22.33046341,69.04223633,27.33523369,99.60127258,3922.197754,40.14827728,4.034887314,208.4313355,100.1243286,199.8170166,180.2639618,79.39248657,2.730720282,0.528421819,-0.012295411,0.146106541,0.184565663,0.045200501,59.09140015,160.8388519,79.90483856,185.6475372,-0.222036824,-0.00988533,79.98358917,59.28638458,38.58420944,60.6130867,49.17393875,186.4713593
24.07.2021 18:00,2.277316809,3.079499483,15.83735561,21.61729431,18.76939774,26.67649078,50.20355606,30.55156899,68.3637085,0,21.77064323,68.54549408,26.17143631,93.58592987,3934.537109,38.97489166,4.037684441,199.8327332,104.3470841,200.155838,179.6598969,79.41482544,2.730344296,0.55294925,-0.012293931,0.147493064,0.184992567,0.045245662,57.51829529,161.7369232,78.85139465,185.9491577,-0.222025916,-0.008593263,80.1008606,58.1815033,36.44126511,59.33478165,50.48604965,193.6958618
24.07.2021 19:00,2.116236687,3.047494412,23.29504013,21.20689583,20.29079819,12014.35352,48.49732971,23.44443703,64.76348114,15.09617996,21.37083435,68.16077423,33.34217453,133.8478088,3900.206787,39.82025909,4.014277458,200.1947174,107.233223,200.1074677,179.8173065,80.46500397,2.729968309,0.432318717,-0.012293338,0.136540309,0.172452912,0.045279577,56.24599457,164.9983368,74.61990356,183.3394623,-0.21877937,-0.017241454,79.86499023,59.75204086,39.17855835,58.06599808,49.37517166,199.5167236
24.07.2021 20:00,2.051132202,3.187165022,22.69182587,0,20.29079819,12034.8457,2.681324482,22.46877861,64.36101532,28.26637459,-0.630517662,3.469907999,32.66731262,133.5195007,3900.523438,40.18138886,4.001540184,200.1342468,107.5595856,199.9557343,180.9963226,79.16563416,2.729592323,0.510829866,-0.012293293,0.146044195,0.18835485,0.045313489,57.81584168,162.3374176,76.76620483,185.177948,-0.222740904,-0.017024836,79.86027527,60.78016663,41.54205704,59.29167938,50.09057617,201.1752167
24.07.2021 21:00,1.809134483,3.042874336,22.8326149,11.66393948,20.45419884,11988.23047,24.89993477,22.99738312,65.05915833,30.0802002,11.92832184,-0.092662834,32.84519196,134.2269898,3904.458008,40.12617493,3.999311686,200.0737915,107.3980331,200.3997803,180.3864899,79.70057678,2.729216576,0.559087574,-0.012293249,0.149014264,0.187392429,0.0453474,58.09729385,161.6161804,79.58306122,186.9329529,-0.221560851,-0.017872281,79.88991547,60.269207,41.04696274,59.66765595,51.74963379,200.7397614
24.07.2021 22:00,1.829475641,2.929495096,22.4304409,12.81657124,19.17831802,11944.50879,26.09285355,22.33786964,65.6315155,28.31900215,13.19074822,-0.185933128,37.86893463,134.6959992,3897.954102,40.07095718,3.997083187,200.0133209,106.8068161,200.0690613,180.6075287,79.35322571,2.72884059,0.569581091,-0.012293205,0.149839282,0.1878988,0.045381315,58.06996918,161.3339996,79.88393402,186.5854645,-0.222140595,-0.017402293,79.91955566,60.48880768,40.96418381,59.76435852,52.60905457,197.4998322
24.07.2021 23:00,1.669700027,2.604672909,22.66816521,13.75413418,17.40336418,12019.41699,25.35643768,22.68678093,64.65520477,46.11355972,14.05924416,-0.185787216,34.06662369,134.2562408,3895.313477,40.37614441,3.994854927,199.838089,106.5852051,199.9308777,180.2361298,79.38085175,2.728464603,0.566761076,-0.012293161,0.148339272,0.186742991,0.045415226,58.45368958,161.6523895,79.48245239,186.3540039,-0.222099856,-0.017242962,79.78266907,61.54201508,43.17654419,60.15304565,49.11503601,205.2248993
25.07.2021 00:00,1.642319799,2.964278936,22.80784988,14.20900822,16.6015625,11950.86426,24.36519623,22.67567444,64.85090637,45.63248825,14.45654488,-0.186665192,35.2314415,133.1328125,3896.949463,40.57488251,3.992626429,202.2419281,106.1646576,200.0145874,180.7326965,79.52835846,2.728088617,0.549867988,-0.012293117,0.146259353,0.185611472,0.045449138,58.77400971,162.026947,79.88542938,186.2658691,-0.219341591,-0.018124018,79.84819031,61.7301445,43.30593109,60.3615036,46.84304047,194.9138489
25.07.2021 01:00,1.640625,2.665299654,22.75504684,14.36911202,16.71348953,12152.94434,23.43672371,22.57637978,64.52705383,60.48658752,14.63972473,-0.186558083,33.60142136,134.563736,3896.404541,40.64052582,3.990398169,200.3181458,105.6101685,200.0704804,180.5695496,79.54998779,2.727712631,0.548885703,-0.012293072,0.144549012,0.187243104,0.045483053,58.88550568,161.8592224,79.78997803,186.1463471,-0.219720453,-0.018612327,79.87908173,61.73741531,43.73456574,60.56995773,45.31615067,203.5387726
25.07.2021 02:00,1.626863003,2.485013247,22.90530968,14.50331783,16.92778397,12001.37012,22.61272049,22.83218384,65.2642746,41.08278656,14.7229948,-0.186450988,33.3760643,134.7337647,3889.853272,40.52952576,3.98816967,202.9781036,103.7505417,200.082428,181.0407867,79.56741333,2.727336884,0.558370709,-0.012290362,0.145868272,0.187269703,0.045500007,58.99700165,161.59021,79.79824066,185.7989197,-0.221522585,-0.020084452,79.90998077,61.24419022,42.58520889,60.77841187,47.42537689,197.4588471
25.07.2021 03:00,1.591551781,3.09307456,22.91559601,14.54624081,17.14208031,11979.53516,21.9335537,22.98087883,65.40128326,45.94697952,14.80944538,-0.186343879,35.07302856,133.742569,3888.935303,40.48865509,3.98594141,194.0211334,103.245018,200.0666046,181.0384522,79.57499695,2.726960897,0.574541867,-0.012291291,0.145522401,0.186477721,0.045477606,59.10861588,161.3688049,79.58224487,185.9615326,-0.220962688,-0.019936787,79.94087219,60.95755768,42.28591919,60.87166596,49.95779419,196.504715
25.07.2021 04:00,1.556240559,2.844850302,22.93225479,14.64779091,20.57938576,12104.67383,21.25438881,22.92861748,65.17689514,64.35213471,14.86050224,-0.186236784,34.40470886,134.600235,3895.728027,40.56447601,3.983712912,205.9335632,103.4984589,200.0507965,180.7638092,79.57015991,2.726584911,0.571952283,-0.01229285,0.14605248,0.187129453,0.045455202,59.22070313,161.0834045,79.47048187,185.6670685,-0.221290469,-0.019979287,79.97177124,61.55548859,43.27780533,60.8997345,48.39331818,192.6148071
25.07.2021 05:00,1.590655923,2.867148638,22.94426727,14.73753738,16.90407753,12133.98047,20.70804215,22.97676468,64.9643631,70.08218384,14.89152241,-0.186129674,34.28294754,134.4269867,3893.761963,40.62825394,3.981484652,204.9117889,102.0333633,200.0349731,180.8520966,79.53462219,2.726208925,0.579611719,-0.012294408,0.146127567,0.18690899,0.045432799,59.32339478,161.1109161,79.67958069,185.5474091,-0.220372513,-0.015722591,80.00266266,61.56800461,43.08729172,60.92780304,47.68109131,200.1066437
25.07.2021 06:00,1.644166231,2.921601534,22.95519447,14.76062012,17.37105179,12128.34375,20.27014351,22.92922592,64.71309662,68.15227509,14.92406082,-0.18602258,34.21538925,134.5567932,3894.403076,40.6938057,3.979256153,213.2300415,102.1276474,200.019165,180.9482422,79.60645294,2.721562147,0.58946681,-0.012295967,0.145520374,0.187049389,0.045410395,59.40760803,161.0917969,79.73608398,185.6580505,-0.220656589,-0.01970727,80.02912903,61.37251282,43.03272629,60.95587158,48.2894249,195.2095337
25.07.2021 07:00,1.742426515,2.540836573,22.47861862,14.81638908,17.83802795,12081.46777,19.9046936,22.2706089,64.21963501,68.34727478,14.96468735,-0.184359714,33.99784088,133.3222351,3891.120606,40.77318192,3.977027893,205.4811401,101.923584,200.0033417,180.9424286,79.61608124,2.731660366,0.592013061,-0.012297525,0.146409616,0.185018048,0.045387994,59.54756165,160.8826599,79.77891541,185.5765533,-0.219029963,-0.017127842,80.04586029,61.51013947,43.02012253,60.98394013,47.82226181,190.8882141
25.07.2021 08:00,1.789412737,2.870311976,22.55927467,14.84375382,18.30500412,11957.89356,19.5392437,22.30964088,63.72770691,66.72634125,15.02562428,-0.184632093,33.81970215,131.5990906,3896.667969,40.87848663,3.974799395,204.0662384,102.9363174,199.9875336,180.956604,79.75312805,2.742732525,0.592618704,-0.012299084,0.146064207,0.185473755,0.045365591,59.71947861,160.7821503,79.84155273,185.4367523,-0.219812319,-0.017963206,80.17408752,61.5708313,43.10178375,61.01200867,47.48428726,201.5302734
25.07.2021 09:00,1.797386646,2.801275969,22.6978817,14.93387508,18.77197838,12103.7627,19.19975853,22.82751656,64.81059265,69.13420868,15.02595043,-0.191380605,34.3974762,134.7666016,3900.342041,40.98379517,3.972571135,203.6013947,102.8339386,199.9198914,181.1074982,79.95625305,2.753804445,0.605207324,-0.012300642,0.145555586,0.184625074,0.045343187,59.89139557,160.9245453,79.98712158,185.3572083,-0.220721856,-0.020422587,80.30232239,61.56017304,43.18344498,61.0632019,48.89335251,195.2741699
25.07.2021 10:00,1.707148194,2.792889118,22.65369225,15.01290226,19.23895454,12026.79688,18.98765945,22.53888702,63.89653015,70.8059082,15.09457207,-0.178122953,34.61751938,133.6145477,3891.765625,41.0891037,3.970342875,205.8343964,103.0425797,199.9233398,181.0575256,80.01959229,2.764876604,0.594716847,-0.012302137,0.14497517,0.183953986,0.045340501,60.06330872,160.9967041,79.94091797,185.3135834,-0.229246408,-0.019524038,80.43054962,62.03172302,43.37576675,61.29250336,47.73894501,194.3306274
25.07.2021 11:00,1.74715054,2.926201344,22.71899986,15.06163216,19.70593071,12027.0127,18.77556229,22.34510422,63.86533737,70.07009125,15.13749218,-0.179541096,35.17109299,132.9724884,3890.354248,41.19441223,3.968114376,199.5322571,102.4666824,199.934906,181.3222046,80.10540009,2.773113012,0.603437722,-0.01230307,0.145013824,0.184579968,0.045360845,60.23522568,160.791275,80.11922455,185.2699738,-0.220317483,-0.01815881,80.55878449,61.93154526,43.76060486,61.521801,52.04026413,167.0916596
25.07.2021 12:00,1.622635603,2.875977278,22.42366409,15.0879631,20.17290497,11714.30859,18.56346321,22.27677536,65.31437683,56.09840775,15.22625828,-0.180959255,35.50707626,130.0454254,3890.46875,41.29647446,3.965886116,197.3553619,100.9044647,199.9464722,181.2137451,80.1875,2.771620274,0.604910076,-0.012304003,0.14444527,0.185773611,0.045381188,60.38993073,160.6625977,80.2662735,185.2263489,-0.219998583,-0.0195328,80.68701172,62.13016129,44.14544296,61.74716187,49.40988541,211.4610748
25.07.2021 13:00,1.564791799,2.832880735,22.20172691,15.05989075,20.29079819,11756.83887,18.35136414,22.01680183,64.16962433,59.27864456,15.14349079,-0.182377413,34.55051804,128.3908997,3902.587647,41.19515991,3.963657618,204.5671082,100.8463059,199.9580383,181.2168121,80.37179565,2.770127535,0.607728958,-0.012304937,0.145397455,0.185714558,0.045401532,60.43103027,160.7532959,80.2667923,185.1827393,-0.219334036,-0.016008483,80.81524658,62.28664017,44.19844818,61.92053986,48.78802872,198.361618
25.07.2021 14:00,1.51670742,3.13787055,21.90673065,15.03595448,20.29079819,11668.20801,18.13926697,21.96262932,65.39655304,58.26327896,15.10468674,-0.183795556,34.88014603,130.2526856,3897.348389,41.09384537,3.961429358,202.6983032,100.3731995,199.9696045,181.5787048,80.37281036,2.768634796,0.616425157,-0.01230587,0.14550215,0.183694884,0.045421876,60.47212982,160.6971893,80.53621674,185.1391296,-0.220516652,-0.017042419,80.94348145,62.0411911,43.93990707,62.09391785,49.52403259,203.0616608
25.07.2021 15:00,1.430389762,2.445029497,21.31602669,15.01887512,20.29079819,11484.62012,17.90934944,21.47179222,63.66693115,86.78381348,15.09180832,-0.185213715,37.9833374,128.5907135,3902.33252,40.85934067,3.959200859,201.6798554,100.1262436,199.9795532,181.4912415,80.67550659,2.767141819,0.596328735,-0.012306803,0.143223152,0.186013892,0.04544222,60.51322556,161.1367645,80.13677216,185.1777802,-0.222151518,-0.020456398,81.02832794,62.09701538,44.55230331,62.26729202,49.62949753,202.4394226
25.07.2021 16:00,1.581607819,2.568726063,21.50972748,14.97119141,20.29079819,11390.80371,17.63120842,21.46077156,64.74416351,89.79794312,14.99355698,-0.186631873,39.12570572,130.0668335,3985.321777,41.37982941,3.956972599,197.6785889,104.3489838,199.6442871,181.795929,79.76745606,2.76564908,0.060406104,-0.012307735,0.133825198,0.120146349,0.04546256,50.25038528,156.4551086,67.39448547,184.4021912,-0.224905834,-0.01913855,80.20513916,63.25183868,46.16593933,62.44067001,51.81642151,193.0077057
25.07.2021 17:00,1.660466313,2.333455801,22.01439476,14.89460468,20.29079819,11358.79492,17.34773254,21.87781525,64.83008575,89.3944931,14.93584251,-0.188050032,36.43385315,129.9953461,4040.133789,39.86872101,3.951610804,196.7470703,96.02954102,199.7204437,181.5258637,66.90435791,2.764156342,0.060495704,-0.012308668,0.150395125,0.183103964,0.045482904,57.93315506,158.0557861,78.93047333,184.8397827,-0.237670392,-0.011820121,64.99990845,56.58728027,47.6930809,62.18515015,50.13558197,205.187088
25.07.2021 18:00,1.775830269,2.176747084,22.42234039,14.81651306,20.29079819,11260.92871,17.09526444,22.44701195,64.3313446,112.775322,14.85165024,-0.18924886,36.56808472,129.8935852,4038.108643,38.9695015,3.953269959,198.1882782,91.22001648,200.142273,180.6691437,72.38230896,2.762663603,0.060585305,-0.012308334,0.152425587,0.182788089,0.045509998,55.59692001,157.9959412,77.78527069,184.9992371,-0.231786504,-0.011440818,71.98047638,60.65564728,47.31147766,61.16048431,49.87400055,202.2771454
25.07.2021 19:00,1.873057485,2.420797348,19.91762734,14.75625801,20.29079819,11187.5625,16.84279633,20.0811348,64.45365906,113.3369217,14.79000759,-0.189642638,32.79491043,130.1854401,4035.918457,39.54415512,3.962891817,199.6294861,85.53555298,200.2341003,180.751358,74.79586029,2.761170864,0.060674902,-0.012304403,0.154936686,0.182483628,0.045543656,56.22928619,157.3167877,78.52685547,184.5231476,-0.228508592,-0.011072455,74.86666107,60.58682251,45.7949028,60.27213669,49.90450668,201.5825195
25.07.2021 20:00,1.91219604,2.271736145,19.92635918,14.7308979,20.29079819,11183.10742,16.63430977,20.01520157,64.66899109,110.6567917,14.82198143,-0.190036431,32.63086319,130.0603638,4036.761719,39.56442261,3.972513676,200.2606812,82.56546783,200.149353,181.2802734,76.27396393,2.759678125,0.060764503,-0.012300132,0.154808044,0.183089241,0.045577317,55.88639069,156.8362579,78.17952728,183.8924103,-0.227878273,-0.016481055,76.01665497,60.65987778,43.65022278,59.72793961,49.38500214,202.6013794
25.07.2021 21:00,1.843271852,2.357695103,19.93509102,14.78054142,21.52054405,11181.06738,16.53961563,19.9876976,64.66280365,110.5456696,14.78202629,-0.190430209,32.65343857,130.1104736,4034.614746,39.58468628,3.982135773,200.326294,82.64806366,200.0384674,181.4594574,76.96446228,2.758185387,0.060854103,-0.012314795,0.156323463,0.183911368,0.045610979,55.65829468,156.8748016,78.03614044,184.1438446,-0.227609262,-0.014080985,77.16664124,60.69784164,43.19051361,59.73171997,49.3824997,201.5121002
25.07.2021 22:00,1.807094097,2.487120628,19.94382286,14.81415653,21.52054405,11173.84375,16.44492149,20.0391407,64.65662384,111.41185,14.85429668,-0.190824002,32.67601013,130.0471649,4035.662598,39.60495377,3.991757631,200.5125885,83.21239471,199.8872223,181.2309723,77.48912048,2.756692648,0.060943704,-0.012304829,0.157836631,0.183964357,0.045644637,55.43020248,157.0503082,77.96648407,184.3668213,-0.224997699,-0.013124261,77.77577972,60.77348709,42.88954163,59.73550034,49.47549439,201.9318085
25.07.2021 23:00,1.812986493,2.19777751,20.0163002,14.89689255,21.52054405,11154.19238,16.35022736,20.05853081,64.24527741,111.946991,14.91519547,-0.19121778,33.1325798,130.0718842,4037.615723,39.62522125,4.00137949,200.6988831,83.53305817,199.850708,181.1416779,77.61824036,2.755199909,0.061033305,-0.012303762,0.158957615,0.182528451,0.045678299,55.14407349,157.1009064,78.11436462,184.403122,-0.225825056,-0.014020631,78.12032318,60.90119171,42.98535538,59.7392807,49.42121887,203.3675385
26.07.2021 00:00,1.807235599,2.06565094,20.10552597,14.99040604,21.52054405,11150.5625,16.29002953,20.16799545,64.3911438,111.004776,14.98500061,-0.191611573,33.16670609,129.9703064,4036.933594,39.73322678,4.011001587,200.8851624,83.68722534,199.9476929,181.060379,77.91876221,2.753707171,0.061122663,-0.012294316,0.159315929,0.184500933,0.045711957,55.22473908,157.1663055,78.2228775,184.3668823,-0.226181298,-0.012851755,78.28095245,61.07784653,43.03010178,59.74306107,49.50093842,202.7711945
26.07.2021 01:00,1.83222127,2.01286006,20.00739861,15.09849262,21.52054405,11156.78516,16.2592392,20.07212639,64.55458832,113.3387604,15.07625008,-0.192005351,33.08524323,130.1490936,4036.378662,39.8805542,4.020623207,201.0714569,84.0133667,200.0446777,180.5442963,78.03417206,2.752214193,0.061211582,-0.01229421,0.15845333,0.18361786,0.045745619,55.62076187,157.2814179,78.16169739,184.3522797,-0.224938512,-0.012081158,78.4415741,61.09830093,43.06046677,59.74683762,49.5644722,202.5496979
26.07.2021 02:00,1.896273255,2.09708643,20.03139114,15.18227291,21.3433075,11163.78223,16.28184128,19.97456932,64.93109894,109.8586502,15.17895603,-0.195058182,32.3827095,130.248291,4032.042969,39.9711113,4.030245304,201.2084198,84.05849457,200.1412048,180.4913788,78.24375916,2.750721455,0.06124543,-0.012308887,0.160352841,0.183737725,0.045832302,55.78688812,157.487793,78.77818298,184.6904907,-0.225028962,-0.01683264,78.41446686,61.02569962,42.87839508,59.58061981,49.67749786,203.1343231
26.07.2021 03:00,1.808411598,2.385261774,20.00400162,15.38348103,20.79942703,11162.36816,16.33739853,20.04484749,64.70169067,108.1930008,15.27590847,-0.195348963,32.44328308,129.9899292,4040.820313,36.69714356,4.039867401,200.9694519,84.76725769,200.2919006,180.0844727,66.02964783,2.749228716,0.061249468,-0.012320746,0.164353982,0.186886236,0.045750994,52.68701553,157.0922241,75.87554932,184.1116943,-0.238553122,-0.007797665,64.61180115,54.43102646,42.25714111,58.90456009,49.62949753,202.9149017
26.07.2021 04:00,1.780308962,2.05695796,19.96831131,15.48151875,20.25554657,11160.95508,16.41988373,19.98254585,64.31666565,110.607048,15.47218895,-0.195639744,32.91952896,130.0218658,4046.020996,36.90165329,4.033992767,200.7304688,84.51130676,197.9537659,179.3768768,68.73644257,2.747735977,0.061239205,-0.01231009,0.156589746,0.117983103,0.045669682,51.57950211,157.8634033,76.92633057,183.3337097,-0.235792741,-0.00975579,69.02452087,56.73583603,42.43505859,57.23712921,49.48249817,200.3492432
26.07.2021 05:00,1.666661143,2.139445782,20.01968002,15.63406563,19.71166611,11159.54102,16.4381237,20.02848434,64.49532318,112.4718781,15.55312538,-0.195930541,33.00354767,130.0702972,4036.007324,37.61831284,4.022582531,200.4914856,83.88009644,200.049118,179.3698425,71.73704529,2.746243238,0.061253,-0.01230019,0.163745552,0.188009977,0.045588374,51.72295761,158.2671967,74.20075989,183.361084,-0.233758375,-0.015757667,71.27023315,57.86838532,42.98462296,56.06314087,49.46434784,205.5967255
26.07.2021 06:00,1.71130538,2.458794594,20.08677673,15.70529842,19.16778565,11158.12695,16.45235825,20.06072617,64.42661285,112.143425,15.54990101,-0.196221322,33.05116653,130.0218658,4040.726563,38.05662155,4.011172295,200.2525024,84.36738586,200.2102203,180.5654144,72.84272003,2.7447505,0.061277114,-0.012317237,0.165365547,0.181605309,0.045507066,52.04794693,156.8238525,76.1806488,184.6173859,-0.233256608,-0.010226966,73.08673096,58.55508423,43.15365219,56.64345551,49.83688736,202.270813
26.07.2021 07:00,1.80553937,2.165729761,19.98485375,15.77084351,18.62390518,11156.57227,16.46659279,20.02782059,64.43714905,111.1352387,15.63450718,-0.196512103,33.04441834,130.1187439,4038.679932,38.49493027,3.999762058,200.0135193,83.85320282,200.1197815,180.6192474,74.04374695,2.743257761,0.061301228,-0.012302804,0.167573422,0.185518965,0.045425754,52.68985367,156.3339844,76.43701172,184.3701477,-0.231041312,-0.013287539,74.30256653,59.24177933,43.24274826,57.22376633,49.8732605,201.8417664
26.07.2021 08:00,1.727678657,2.298177958,19.94717979,15.76724148,18.08002472,11154.89941,16.48082733,20.00024986,64.52409363,111.2513809,15.66388989,-0.196802899,33.03767014,130.0705109,4032.454834,38.81491089,3.988351584,199.7745361,83.57820892,200.0388031,180.7037354,74.86171722,2.741765022,0.061325341,-0.0122937,0.167409226,0.185852259,0.045344446,53.33176422,156.5186462,76.72125244,184.5150452,-0.23131901,-0.013319691,75.20069885,59.76352692,43.33184052,57.79117966,49.89207077,201.7473602
26.07.2021 09:00,1.687643886,2.575044394,19.90944862,15.81924343,17.53614426,11153.22559,16.49505997,20.05094528,64.62921906,109.4574966,15.67656136,-0.197093681,33.02528381,130.0183716,4040.28833,39.06861115,3.976941347,199.535553,84.23931122,200.0323181,180.788208,75.65711975,2.740272284,0.061349455,-0.012288526,0.16797626,0.183838874,0.045263138,53.87614059,156.6886597,77.11753845,184.6018677,-0.230161205,-0.011760204,75.95198822,60.14145279,43.42093277,58.2244072,50.20656967,203.0246582
26.07.2021 10:00,1.410822511,2.14147687,20.02893829,15.80071545,17.37747002,11155.19727,16.50929451,20.02835465,64.39855957,110.8327713,15.70855713,-0.196438193,33.07469559,129.9828339,4038.23584,39.32230759,3.965530872,199.4288178,83.9258728,200.0258331,180.8726959,76.16828156,2.738779306,0.061373569,-0.01230105,0.168243885,0.187719941,0.045289908,54.13601685,156.6472626,77.06693268,184.4909821,-0.227294743,-0.012920067,76.54769898,60.53642273,43.4851799,58.44500732,49.99051285,202.586731
26.07.2021 11:00,1.165722132,2.191698551,19.91627121,15.86737442,17.76817322,11152.95313,16.52352905,20.08216286,64.28753662,109.848732,15.81284237,-0.194771081,33.04781342,130.0157929,4040.42749,39.57600784,3.954120636,199.4585724,83.55136108,200.0532227,181.0920105,76.55392456,2.737286568,0.061397683,-0.012311765,0.165709823,0.179895952,0.045428496,54.3958931,157.1217957,77.48487091,184.435318,-0.228878438,-0.012474409,76.94687653,60.79854965,43.49714661,58.66560745,50.00099945,202.3087769
26.07.2021 12:00,1.366578698,1.705240965,20.13453865,16.0322361,18.15887642,11165.19043,16.66560173,20.0276413,64.41827393,114.1142426,15.91354656,-0.193103969,33.05818939,130.2227783,4034.484131,39.61803436,3.9996562,199.4883423,82.68596649,200.0583649,179.0857697,76.89686585,2.735793829,0.061421797,-0.012283412,0.156974256,0.188139424,0.045567084,54.65576935,157.0390472,77.71600342,184.3239746,-0.228617623,-0.011459417,77.30027771,60.85068512,43.50911331,58.88620758,50.0023613,204.2583466
